Công ty TNHH Đầu Tư và Phân Phối BĐS Duy Long@Hải Phòng@NHÂN VIÊN KINH DOANH BẤT ĐỘNG SẢN TẠI HẢI PHÒNG@10/12/2021@['KD bất động sản', 'Nhân viên kinh doanh', 'Telesales']@Trên 30 triệu@Không yêu cầu@Không yêu cầu@Không yêu cầu
CÔNG TY TNHH THIẾT KẾ VÀ THI CÔNG NỘI NGOẠI THẤT CUNGDECOR@Hồ Chí Minh@[CUNGDECOR] THIẾT KẾ NỘI THẤT 2D@10/12/2021@['Thiết kế - Mỹ thuật', 'Kiến trúc - Tk nội thất']@10 - 15 triệu@1 - 2 năm kinh nghiệm@Cao đẳng trở lên@Không yêu cầu
CÔNG TY TNHH THIẾT KẾ VÀ THI CÔNG NỘI NGOẠI THẤT CUNGDECOR@Hồ Chí Minh@[CUNGDECOR] NHÂN VIÊN THU MUA@10/12/2021@['Kiến trúc - Tk nội thất', 'Xây dựng']@10 - 15 triệu@1 - 2 năm kinh nghiệm@Không yêu cầu@Không yêu cầu
CÔNG TY TNHH TMDV ĐÔNG HƯNG PHÁT@Hà Nội@TUYỂN LỄ TÂN TẠI HÀ NỘI [THU NHẬP 8 - 12 TRIỆUTHÁNG]@10/12/2021@['Lễ tân - PG - PB', 'Thu ngân']@7 - 10 triệu@0 - 1 năm kinh nghiệm@Trung học trở lên@Không yêu cầu
Công ty Samsung C&T Corporation - Thầu chính XD DA Trung tâm NC và PT Samsung tại Hà Nội@Hà Nội@Kỹ sư Khối lượng@11/12/2021@Xây dựng@Thỏa thuận@2 - 5 năm kinh nghiệm@Đại học trở lên@Nam
Taipei101@Hồ Chí Minh@OA (Office Admin)@13/12/2021@Hành chính - Văn phòng@20 - 30 triệu@Không yêu cầu@Không yêu cầu@Nữ
Tập đoàn Huijiu@Toàn quốc@TUYỂN SALE MARKETING SỐ LƯỢNG LỚN@13/12/2021@Nhân viên kinh doanh@Trên 30 triệu@Không yêu cầu@THPT trở lên@Không yêu cầu
Công Ty Cổ Phần Đầu Tư Và Kiến Trúc An Việt Decon@Hà Nội@KIẾN TRÚC SƯ THIẾT KẾ@13/12/2021@['Kiến trúc - Tk nội thất', 'Xây dựng', 'Giao thông vận tải - Thủy lợi - Cầu đường']@Thỏa thuận@0 - 1 năm kinh nghiệm@Trung cấp trở lên@Không yêu cầu
Công Ty Cổ Phần Tập Đoàn Nhà Phố Việt Nam@Hà Nội@Tuyển dụng nhân viên kinh doanh bất động sản thu nhập trên 30tr@13/12/2021@['KD bất động sản', 'Quản trị kinh doanh', 'Tài chính']@Trên 30 triệu@0 - 1 năm kinh nghiệm@Cao đẳng trở lên@Không yêu cầu
Công Ty TNHH Công nghiệp Thực phẩm Liwayway Sài Gòn@Hồ Chí Minh@GIÁM SÁT KÊNH KINH DOANH HIỆN ĐẠI@13/12/2021@Marketing - PR@15 - 20 triệu@2 - 5 năm kinh nghiệm@Không yêu cầu@Không yêu cầu
