17990,2007,122993,New Castle, PA,1GYFK668X7R184626,Cadillac,Escalade
34991,2017,23580,Gainesville, FL,2G61M5S37H9116457,Cadillac,XTSFWD
18995,2007,111042,Everett, WA,1GYFK66817R338799,Cadillac,Escalade
33995,2014,9940,Merrillville, IN,2G61R5S36E9322981,Cadillac,XTSPremium
25744,2010,78950,Joplin, MO,1GYUKBEF7AR238908,Cadillac,EscaladeAWD
38911,2017,14973,Houston, TX,1G6AY5SS9H0177332,Cadillac,CTS
5500,2002,121922,Hazlet, NJ,3GYEK63N52G280419,Cadillac,Escalade
17999,2007,136679,American Fork, UT,1GYFK638X7R334271,Cadillac,EscaladeAWD
24971,2012,52039,Fife, WA,1G6DS5E35C0123490,Cadillac,CTS
32500,2014,18319,Golden Valley, MN,2G61T5S32E9314278,Cadillac,XTSPlatinum
28550,2015,13554,Pensacola, FL,1G6AB5SX7F0119150,Cadillac,ATS
19488,2010,131376,Carrollton, TX,1GYUKJEF2AR202764,Cadillac,Escalade
24990,2010,78619,Miami, FL,1GYUKBEF1AR172291,Cadillac,EscaladeAWD
39990,2017,11741,Roseville, MN,1G6AY5SS0H0177963,Cadillac,CTS
19900,2013,76919,Shreveport, LA,2G61R5S35D9220876,Cadillac,XTSLuxury
24777,2013,28780,Venice, FL,1G6DF5E55D0101769,Cadillac,CTS
23000,2009,101183,Martinsville, IN,1GYFK23219R124374,Cadillac,EscaladeAWD
23242,2009,110443,Myrtle Beach, SC,1GYFC23209R290950,Cadillac,Escalade2WD
24998,2010,78692,Auburn, WA,1GYUKBEF2AR168007,Cadillac,EscaladeAWD
32990,2014,24182,Palmyra, NJ,2G61M5S31E9293582,Cadillac,XTSLuxury
19990,2008,121825,TACOMA, WA,1GYFK63858R151068,Cadillac,EscaladeAWD
19995,2008,108293,Manassas, VA,1GYFK66898R208545,Cadillac,Escalade
23989,2009,95926,Forest, VA,1GYFK23239R174449,Cadillac,EscaladeAWD
26595,2011,54696,Houston, TX,1GYS3JEF8BR395623,Cadillac,Escalade
1999,2000,173000,Moncks Corner, SC,1G6KS54Y7YU308287,Cadillac,Seville4dr
42500,2017,4956,Duluth, GA,1GYKNBRSXHZ196346,Cadillac,XT5Luxury
25995,2015,19140,Miami, FL,3GYFNAE3XFS639437,Cadillac,SRXBase
24799,2010,81687,Clermont, FL,1GYUCCEF6AR155229,Cadillac,Escalade2WD
27990,2014,35280,Palmyra, NJ,1G6AR5SX2E0143558,Cadillac,CTS
17000,2007,148411,South Jordan, UT,1GYFK668X7R300259,Cadillac,Escalade
8995,2004,177532,Charleston, SC,3GYEK62N04G131551,Cadillac,Escalade
14995,2007,160387,Dallas, TX,1GYFK66867R309461,Cadillac,Escalade
42991,2017,10516,Temecula, CA,1GYKNBRSXHZ217793,Cadillac,XT5Luxury
23950,2007,66051,Albuquerque, NM,1GYFK63897R215272,Cadillac,EscaladeAWD
30491,2016,9379,Bonita Springs, FL,1G6AB5RA2G0175094,Cadillac,ATS
20475,2008,116544,Douglasville, GA,1GYFK638X8R128854,Cadillac,EscaladeAWD
21888,2009,89812,Miami Beach, FL,1GYFC56269R112912,Cadillac,Escalade
18888,2010,139512,Dallas, TX,1GYUCJEFXAR191395,Cadillac,Escalade
38990,2015,4858,Brookfield, WI,1G6AY5S39F0108811,Cadillac,CTS
21195,2011,76302,Jacksonville, FL,3GYFNAEY6BS630496,Cadillac,SRXFWD
24995,2011,88110,Manassas, VA,1GYS4BEF5BR271487,Cadillac,EscaladeAWD
26488,2011,83000,Cheboygan, MI,1GYS4CEF5BR155597,Cadillac,EscaladeAWD
30990,2015,5190,Boise, ID,1G6AB5RX9F0122301,Cadillac,ATS
34994,2017,15397,Pelham, AL,2G61M5S38H9107217,Cadillac,XTSFWD
26883,2011,79502,Redford, MI,1GYS4AEF5BR317281,Cadillac,EscaladeAWD
24995,2011,88326,Murfreesboro, TN,1GYS4AEF3BR370898,Cadillac,EscaladeAWD
28495,2010,89508,Parker, CO,3GYVKNEF7AG227672,Cadillac,Escalade
32900,2014,25704,Richmond, VA,2G61P5S3XE9126967,Cadillac,XTSPremium
31893,2014,36875,Morristown, TN,2G61V5S83E9187739,Cadillac,XTSVsport
32990,2015,14894,Palmyra, NJ,3GYFNBE32FS623027,Cadillac,SRXLuxury
33684,2015,18459,Frisco, TX,2G61P5S35F9173180,Cadillac,XTSPremium
23995,2010,91863,Burr Ridge, IL,1GYUKBEF9AR136557,Cadillac,EscaladeAWD
18993,2011,69773,Brooksville, FL,3GYFNAEYXBS568830,Cadillac,SRXFWD
22990,2010,106820,Smyrna, GA,1GYUCBEF9AR159088,Cadillac,Escalade2WD
35995,2017,22119,Alexandria, VA,2G61N5S37H9117850,Cadillac,XTSAWD
35353,2017,19364,Houston, TX,2G61M5S31H9147901,Cadillac,XTSFWD
26900,2012,80339,Jacksonville, FL,1GYS3AEF7CR100402,Cadillac,EscaladeRWD
20998,2010,128373,Auburn, WA,1GYUKBEF2AR272562,Cadillac,EscaladeAWD
23999,2014,32259,Salinas, CA,3GYFNBE3XES520100,Cadillac,SRXLuxury
31691,2015,36051,Hoover, AL,3GYFNBE36FS526610,Cadillac,SRXLuxury
31998,2015,44839,Martinsburg, WV,2G61P5S39F9274173,Cadillac,XTSPremium
12995,2005,168426,Loganville, GA,3GYFK66N95G166976,Cadillac,Escalade
36898,2017,11267,Buffalo, MN,2G61N5S39H9107627,Cadillac,XTSAWD
24890,2011,103041,Roseville, MN,1GYS4BEF5BR149535,Cadillac,EscaladeAWD
25590,2010,73580,Newport, RI,1GYUKAEF5AR260495,Cadillac,EscaladeAWD
16900,2007,138969,Philadelphia, PA,1GYFK66857R366637,Cadillac,Escalade
35681,2017,12061,Beachwood, OH,2G61N5S38H9107392,Cadillac,XTSAWD
41688,2017,12521,Watchung, NJ,1GYKNDRS7HZ220047,Cadillac,XT5Luxury
15995,2008,158513,Omaha, NE,1GYFK66848R159061,Cadillac,Escalade
22000,2013,60491,Alexandria, VA,3GYFNDE30DS538521,Cadillac,SRXPerformance
34911,2017,20646,Houston, TX,2G61N5S37H9151674,Cadillac,XTSAWD
24388,2016,4181,Jacksonville, FL,1G6AA5RX1G0104671,Cadillac,ATS
34911,2017,20677,Houston, TX,2G61N5S3XH9148901,Cadillac,XTSAWD
28995,2014,40812,Liberty Lake, WA,1G6AX5SX6E0153418,Cadillac,CTS
43988,2017,8779,Austin, TX,1GYKNCRS7HZ129368,Cadillac,XT5Premium
32990,2014,26454,Palmyra, NJ,2G61R5S34E9202676,Cadillac,XTSPremium
16499,2013,108402,Marietta, GA,3GYFNDE39DS621347,Cadillac,SRXPerformance
38997,2017,27328,Somerset, PA,1G6AX5SX1H0149894,Cadillac,CTS
18495,2012,75865,Millsboro, DE,3GYFNAE35CS517080,Cadillac,SRXFWD
42250,2017,10284,El Paso, TX,1GYKNBRS8HZ193672,Cadillac,XT5Luxury
21993,2007,96301,Renton, WA,1GYFK63827R395016,Cadillac,EscaladeAWD
24569,2010,42487,Blair, NE,3GYFNDEY0AS583143,Cadillac,SRXAWD
24999,2011,89907,Cocoa, FL,1GYS4CEF2BR335684,Cadillac,EscaladeAWD
24999,2011,76426,Fresno, CA,1GYS4JEFXBR317504,Cadillac,Escalade
38991,2017,14962,Dallas, TX,1G6AY5SS1H0168091,Cadillac,CTS
31990,2014,38905,Palmyra, NJ,2G61M5S39E9136432,Cadillac,XTSLuxury
36995,2017,9592,Mahwah, NJ,2G61N5S30H9151614,Cadillac,XTSAWD
