6975,2011,60984,Surprise, AZ,3FADP4EJXBM239325,Ford,Fiesta5dr
11993,2012,68781,Redlands, CA,3FAHP0KC2CR212186,Ford,Fusion4dr
9900,2015,58991,Chattanooga, TN,1FADP3F25FL206547,Ford,FocusSedan
14984,2014,33010,Venice, FL,1FA6P0HD5E5362600,Ford,FusionSE
10992,2014,44717,Avondale, AZ,1FADP3K21EL276700,Ford,FocusHatchback
16798,2015,26495,Saukville, WI,3FA6P0HDXFR256416,Ford,FusionSE
9900,2011,79422,Arlington Heights, IL,3FAHP0HG7BR177265,Ford,Fusion4dr
9488,2013,52286,Amherst, OH,1FADP3F21DL343031,Ford,FocusSedan
14900,2015,39537,Conway, SC,3FA6P0H72FR124289,Ford,FusionSE
12495,2016,32667,Hayward, CA,1FADP3F27GL268954,Ford,FocusSedan
12888,2016,38232,Glendale, AZ,1FADP3F21GL285376,Ford,FocusSedan
15998,2014,29269,White Bear Lake, MN,3FA6P0H9XER389199,Ford,FusionSE
13995,2014,41841,Nashville, TN,3FA6P0H76ER314661,Ford,FusionSE
9878,2013,42983,Wood River, IL,1FADP3F29DL234445,Ford,FocusSedan
13995,2016,20712,Topeka, KS,1FADP3F2XGL239061,Ford,FocusSedan
9977,2015,60340,Palm Coast, FL,1FADP3F21FL345672,Ford,FocusSedan
10762,2013,97548,Morehead City, NC,3FA6P0LU8DR237206,Ford,FusionHybrid
17714,2017,32687,Amory, MS,3FA6P0HD5HR115403,Ford,FusionSE
17716,2017,33977,West Valley, UT,3FA6P0HD8HR115380,Ford,FusionSE
18487,2017,24790,Denton, TX,3FA6P0K9XHR116020,Ford,FusionTitanium
10471,2012,76932,Albuquerque, NM,3FAHP0JG7CR303538,Ford,Fusion4dr
13900,2015,13127,Middleton, WI,1FADP3F21FL347115,Ford,FocusSedan
15988,2014,34301,Huntley, IL,3FA6P0H9XER275106,Ford,FusionSE
10989,2016,46966,Oakfield, NY,1FADP3K23GL213309,Ford,FocusHatchback
